"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0086065","GO:0086065","cell communication involved in cardiac conduction","2/79","56/18805",0.0357142857142857,8.50135623869801,3.6514125751712,0.0231807691062682,0.245219421759881,0.216818622317276,"3760/2697",2
"GO:0060048","GO:0060048","cardiac muscle contraction","3/79","147/18805",0.0204081632653061,4.85791785068458,3.04996781225012,0.0240304972570667,0.25240543572848,0.223172367210085,"3760/2697/3759",3
"GO:0015804","GO:0015804","neutral amino acid transport","2/79","58/18805",0.0344827586206897,8.20820602357049,3.5710132000198,0.0247483053483621,0.255276365574101,0.225710791978522,"388662/6534",2
"GO:0099172","GO:0099172","presynapse organization","2/79","58/18805",0.0344827586206897,8.20820602357049,3.5710132000198,0.0247483053483621,0.255276365574101,0.225710791978522,"114798/8927",2
"GO:0003015","GO:0003015","heart process","4/79","263/18805",0.0152091254752852,3.62034942484478,2.77955295079029,0.0248209295359018,0.255276365574101,0.225710791978522,"3760/2697/3759/157378",4
"GO:0034767","GO:0034767","positive regulation of monoatomic ion transmembrane transport","3/79","152/18805",0.0197368421052632,4.69811792138574,2.97333854966818,0.0261945104716842,0.267371476903624,0.236405072865495,"1812/9495/3759",3
"GO:0050850","GO:0050850","positive regulation of calcium-mediated signaling","2/79","60/18805",0.0333333333333333,7.93459915611814,3.49438234606637,0.0263580254071094,0.267371476903624,0.236405072865495,"9495/4761",2
"GO:1903522","GO:1903522","regulation of blood circulation","4/79","269/18805",0.0148698884758364,3.53959813655828,2.72489195519871,0.0266764317112001,0.268760512682227,0.237633233431671,"3760/2697/3759/157378",4
"GO:1902930","GO:1902930","regulation of alcohol biosynthetic process","2/79","61/18805",0.0327868852459016,7.80452376011621,3.45738443094279,0.0271784544633999,0.271121064060268,0.239720390696879,"5028/4142",2
"GO:1905039","GO:1905039","carboxylic acid transmembrane transport","3/79","155/18805",0.0193548387096774,4.60718660677828,2.92894487626555,0.0275416311386003,0.271121064060268,0.239720390696879,"57084/225/6534",3
"GO:0007416","GO:0007416","synapse assembly","4/79","273/18805",0.0146520146520147,3.48773589279918,2.68930839334327,0.0279586499147903,0.271121064060268,0.239720390696879,"1812/4884/114798/8927",4
"GO:0062013","GO:0062013","positive regulation of small molecule metabolic process","3/79","156/18805",0.0192307692307692,4.57765335929893,2.91439854443583,0.0279987789263651,0.271121064060268,0.239720390696879,"5028/225/4142",3
"GO:0022029","GO:0022029","telencephalon cell migration","2/79","62/18805",0.032258064516129,7.67864434463046,3.4212181416694,0.0280091308583531,0.271121064060268,0.239720390696879,"1812/8851",2
"GO:0046173","GO:0046173","polyol biosynthetic process","2/79","62/18805",0.032258064516129,7.67864434463046,3.4212181416694,0.0280091308583531,0.271121064060268,0.239720390696879,"5028/4142",2
"GO:0008347","GO:0008347","glial cell migration","2/79","63/18805",0.0317460317460317,7.5567611010649,3.38585086906167,0.0288499563700137,0.277446658337599,0.245313367903602,"5028/8851",2
"GO:1903825","GO:1903825","organic acid transmembrane transport","3/79","159/18805",0.0188679245283019,4.49128254119895,2.87148714414203,0.0293945099322875,0.280859801353018,0.248331207849003,"57084/225/6534",3
"GO:0007612","GO:0007612","learning","3/79","160/18805",0.01875,4.46321202531646,2.8574197071867,0.0298678397696582,0.282524251506633,0.249802884874552,"54112/1812/4761",3
"GO:0090150","GO:0090150","establishment of protein localization to membrane","4/79","279/18805",0.014336917562724,3.41273081983576,2.63715891425501,0.0299502413818645,0.282524251506633,0.249802884874552,"6747/9868/8851/9495",4
"GO:0021885","GO:0021885","forebrain cell migration","2/79","65/18805",0.0307692307692308,7.32424537487829,3.31739170383672,0.0305616649816289,0.28466557130687,0.251696201503782,"1812/8851",2
"GO:0051937","GO:0051937","catecholamine transport","2/79","65/18805",0.0307692307692308,7.32424537487829,3.31739170383672,0.0305616649816289,0.28466557130687,0.251696201503782,"1812/5028",2
"GO:0070050","GO:0070050","neuron cellular homeostasis","2/79","66/18805",0.0303030303030303,7.2132719601074,3.28424300057917,0.0314323547534374,0.290945733686505,0.257249008639975,"5028/793",2
"GO:0009583","GO:0009583","detection of light stimulus","2/79","68/18805",0.0294117647058824,7.00111690245719,3.21997627867689,0.03320292653143,0.30250556082018,0.267470000824695,"54112/23596",2
"GO:0016311","GO:0016311","dephosphorylation","3/79","167/18805",0.0179640718562874,4.27613128174032,2.76207861753725,0.0332939948775755,0.30250556082018,0.267470000824695,"22843/1845/5775",3
"GO:0051348","GO:0051348","negative regulation of transferase activity","3/79","167/18805",0.0179640718562874,4.27613128174032,2.76207861753725,0.0332939948775755,0.30250556082018,0.267470000824695,"7532/22843/1845",3
"GO:0048857","GO:0048857","neural nucleus development","2/79","69/18805",0.0289855072463768,6.89965144010273,3.188809810924,0.0341026188935278,0.307949665432772,0.272283580652026,"10409/8851",2
"GO:1990138","GO:1990138","neuron projection extension","3/79","169/18805",0.0177514792899408,4.2255261778144,2.7357961226267,0.0343090444270137,0.307949665432772,0.272283580652026,"51299/7224/114798",3
"GO:0007548","GO:0007548","sex differentiation","4/79","296/18805",0.0135135135135135,3.21672938761546,2.49679688619164,0.0360417517563067,0.310553504985543,0.274585848965504,"344758/10409/2697/4142",4
"GO:0015800","GO:0015800","acidic amino acid transport","2/79","73/18805",0.0273972602739726,6.52158834749436,3.07007891041953,0.0377952472143363,0.310553504985543,0.274585848965504,"57084/2697",2
"GO:0050806","GO:0050806","positive regulation of synaptic transmission","3/79","177/18805",0.0169491525423729,4.03454194378889,2.6345886751514,0.0385287784063276,0.310553504985543,0.274585848965504,"1812/793/9495",3
"GO:0060420","GO:0060420","regulation of heart growth","2/79","74/18805",0.027027027027027,6.43345877523093,3.04178078165811,0.038741406942718,0.310553504985543,0.274585848965504,"10409/9868",2
"GO:0048511","GO:0048511","rhythmic process","4/79","303/18805",0.0132013201320132,3.14241550737352,2.44192227531639,0.0387441300666075,0.310553504985543,0.274585848965504,"344758/116443/23596/8851",4
"GO:0006874","GO:0006874","intracellular calcium ion homeostasis","4/79","306/18805",0.0130718954248366,3.11160751220319,2.41888901804676,0.0399370938593621,0.310553504985543,0.274585848965504,"1812/5028/793/7224",4
"GO:0006816","GO:0006816","calcium ion transport","5/79","447/18805",0.0111856823266219,2.6626171664826,2.31073156249516,0.0399401345456434,0.310553504985543,0.274585848965504,"1812/116443/7224/728215/9495",5
"GO:2000242","GO:2000242","negative regulation of reproductive process","2/79","76/18805",0.0263157894736842,6.26415722851432,2.98672000522046,0.0406606909743441,0.310553504985543,0.274585848965504,"344758/2697",2
"GO:0014012","GO:0014012","peripheral nervous system axon regeneration","1/79","10/18805",0.1,23.8037974683544,4.68491987352715,0.0412344360158592,0.310553504985543,0.274585848965504,"4747",1
"GO:0015820","GO:0015820","L-leucine transport","1/79","10/18805",0.1,23.8037974683544,4.68491987352715,0.0412344360158592,0.310553504985543,0.274585848965504,"388662",1
"GO:0034635","GO:0034635","glutathione transport","1/79","10/18805",0.1,23.8037974683544,4.68491987352715,0.0412344360158592,0.310553504985543,0.274585848965504,"2697",1
"GO:0035443","GO:0035443","tripeptide transmembrane transport","1/79","10/18805",0.1,23.8037974683544,4.68491987352715,0.0412344360158592,0.310553504985543,0.274585848965504,"2697",1
"GO:0048023","GO:0048023","positive regulation of melanin biosynthetic process","1/79","10/18805",0.1,23.8037974683544,4.68491987352715,0.0412344360158592,0.310553504985543,0.274585848965504,"23596",1
"GO:0060052","GO:0060052","neurofilament cytoskeleton organization","1/79","10/18805",0.1,23.8037974683544,4.68491987352715,0.0412344360158592,0.310553504985543,0.274585848965504,"4747",1
"GO:0060371","GO:0060371","regulation of atrial cardiac muscle cell membrane depolarization","1/79","10/18805",0.1,23.8037974683544,4.68491987352715,0.0412344360158592,0.310553504985543,0.274585848965504,"2697",1
"GO:0072205","GO:0072205","metanephric collecting duct development","1/79","10/18805",0.1,23.8037974683544,4.68491987352715,0.0412344360158592,0.310553504985543,0.274585848965504,"793",1
"GO:0099566","GO:0099566","regulation of postsynaptic cytosolic calcium ion concentration","1/79","10/18805",0.1,23.8037974683544,4.68491987352715,0.0412344360158592,0.310553504985543,0.274585848965504,"793",1
"GO:1900378","GO:1900378","positive regulation of secondary metabolite biosynthetic process","1/79","10/18805",0.1,23.8037974683544,4.68491987352715,0.0412344360158592,0.310553504985543,0.274585848965504,"23596",1
"GO:1905665","GO:1905665","positive regulation of calcium ion import across plasma membrane","1/79","10/18805",0.1,23.8037974683544,4.68491987352715,0.0412344360158592,0.310553504985543,0.274585848965504,"9495",1
"GO:1905770","GO:1905770","regulation of mesodermal cell differentiation","1/79","10/18805",0.1,23.8037974683544,4.68491987352715,0.0412344360158592,0.310553504985543,0.274585848965504,"2697",1
"GO:0015844","GO:0015844","monoamine transport","2/79","77/18805",0.025974025974026,6.18280453723492,2.95992461205287,0.0416336351662371,0.310553504985543,0.274585848965504,"1812/5028",2
"GO:1904062","GO:1904062","regulation of monoatomic cation transmembrane transport","4/79","311/18805",0.0128617363344051,3.06158166795555,2.38112102036364,0.0419718198703155,0.310553504985543,0.274585848965504,"1812/3787/9495/3759",4
"GO:0017157","GO:0017157","regulation of exocytosis","3/79","184/18805",0.016304347826087,3.88105393505779,2.55079147839899,0.0424286563444756,0.310553504985543,0.274585848965504,"57586/5028/115827",3
"GO:0019226","GO:0019226","transmission of nerve impulse","2/79","78/18805",0.0256410256410256,6.10353781239857,2.93359860416631,0.0426153283693993,0.310553504985543,0.274585848965504,"54112/1812",2
"GO:1903533","GO:1903533","regulation of protein targeting","2/79","78/18805",0.0256410256410256,6.10353781239857,2.93359860416631,0.0426153283693993,0.310553504985543,0.274585848965504,"9868/8851",2
"GO:0048608","GO:0048608","reproductive structure development","4/79","314/18805",0.0127388535031847,3.03233088768846,2.35882216374601,0.0432205370002773,0.310553504985543,0.274585848965504,"344758/10409/2697/4142",4
"GO:0050807","GO:0050807","regulation of synapse organization","4/79","315/18805",0.0126984126984127,3.02270444042596,2.35144814822422,0.0436414231546414,0.310553504985543,0.274585848965504,"4747/114798/8851/4761",4
"GO:0007409","GO:0007409","axonogenesis","5/79","459/18805",0.0108932461873638,2.59300626016933,2.24423994492029,0.043913124950144,0.310553504985543,0.274585848965504,"4747/4884/7224/114798/8851",5
"GO:0061458","GO:0061458","reproductive system development","4/79","318/18805",0.0125786163522013,2.9941883607993,2.32949978071137,0.0449180207808783,0.310553504985543,0.274585848965504,"344758/10409/2697/4142",4
"GO:0007191","GO:0007191","adenylate cyclase-activating dopamine receptor signaling pathway","1/79","11/18805",0.0909090909090909,21.6398158803222,4.44742576282719,0.0452643631004424,0.310553504985543,0.274585848965504,"1812",1
"GO:0007614","GO:0007614","short-term memory","1/79","11/18805",0.0909090909090909,21.6398158803222,4.44742576282719,0.0452643631004424,0.310553504985543,0.274585848965504,"793",1
"GO:0018342","GO:0018342","protein prenylation","1/79","11/18805",0.0909090909090909,21.6398158803222,4.44742576282719,0.0452643631004424,0.310553504985543,0.274585848965504,"1122",1
"GO:0021548","GO:0021548","pons development","1/79","11/18805",0.0909090909090909,21.6398158803222,4.44742576282719,0.0452643631004424,0.310553504985543,0.274585848965504,"8851",1
"GO:0021892","GO:0021892","cerebral cortex GABAergic interneuron differentiation","1/79","11/18805",0.0909090909090909,21.6398158803222,4.44742576282719,0.0452643631004424,0.310553504985543,0.274585848965504,"1812",1
"GO:0031915","GO:0031915","positive regulation of synaptic plasticity","1/79","11/18805",0.0909090909090909,21.6398158803222,4.44742576282719,0.0452643631004424,0.310553504985543,0.274585848965504,"4761",1
"GO:0032000","GO:0032000","positive regulation of fatty acid beta-oxidation","1/79","11/18805",0.0909090909090909,21.6398158803222,4.44742576282719,0.0452643631004424,0.310553504985543,0.274585848965504,"225",1
"GO:0032957","GO:0032957","inositol trisphosphate metabolic process","1/79","11/18805",0.0909090909090909,21.6398158803222,4.44742576282719,0.0452643631004424,0.310553504985543,0.274585848965504,"5028",1
"GO:0035524","GO:0035524","proline transmembrane transport","1/79","11/18805",0.0909090909090909,21.6398158803222,4.44742576282719,0.0452643631004424,0.310553504985543,0.274585848965504,"6534",1
"GO:0071492","GO:0071492","cellular response to UV-A","1/79","11/18805",0.0909090909090909,21.6398158803222,4.44742576282719,0.0452643631004424,0.310553504985543,0.274585848965504,"23596",1
"GO:0097354","GO:0097354","prenylation","1/79","11/18805",0.0909090909090909,21.6398158803222,4.44742576282719,0.0452643631004424,0.310553504985543,0.274585848965504,"1122",1
"GO:0099624","GO:0099624","atrial cardiac muscle cell membrane repolarization","1/79","11/18805",0.0909090909090909,21.6398158803222,4.44742576282719,0.0452643631004424,0.310553504985543,0.274585848965504,"3760",1
"GO:1904181","GO:1904181","positive regulation of membrane depolarization","1/79","11/18805",0.0909090909090909,21.6398158803222,4.44742576282719,0.0452643631004424,0.310553504985543,0.274585848965504,"10962",1
"GO:2000672","GO:2000672","negative regulation of motor neuron apoptotic process","1/79","11/18805",0.0909090909090909,21.6398158803222,4.44742576282719,0.0452643631004424,0.310553504985543,0.274585848965504,"4747",1
"GO:2001054","GO:2001054","negative regulation of mesenchymal cell apoptotic process","1/79","11/18805",0.0909090909090909,21.6398158803222,4.44742576282719,0.0452643631004424,0.310553504985543,0.274585848965504,"5456",1
"GO:0035725","GO:0035725","sodium ion transmembrane transport","3/79","190/18805",0.0157894736842105,3.75849433710859,2.48218149926416,0.045923749806615,0.310553504985543,0.274585848965504,"388662/57084/6534",3
"GO:0097553","GO:0097553","calcium ion transmembrane import into cytosol","3/79","191/18805",0.0157068062827225,3.73881635628604,2.4710179432564,0.0465198107714662,0.310553504985543,0.274585848965504,"1812/728215/9495",3
"GO:0030500","GO:0030500","regulation of bone mineralization","2/79","82/18805",0.024390243902439,5.80580426057425,2.83270561244876,0.0466278277087725,0.310553504985543,0.274585848965504,"9365/2697",2
"GO:1904427","GO:1904427","positive regulation of calcium ion transmembrane transport","2/79","82/18805",0.024390243902439,5.80580426057425,2.83270561244876,0.0466278277087725,0.310553504985543,0.274585848965504,"1812/9495",2
"GO:0015711","GO:0015711","organic anion transport","5/79","469/18805",0.0106609808102345,2.53771828020836,2.1904182832549,0.0474003964912192,0.310553504985543,0.274585848965504,"388662/57084/2697/225/6534",5
"GO:0014823","GO:0014823","response to activity","2/79","83/18805",0.0240963855421687,5.73585481165167,2.80851962386255,0.0476519482616396,0.310553504985543,0.274585848965504,"9365/4142",2
